"feature","p_value","q_value","method","beta","r_squared"
"X.IPA..HER.2.Signaling.in.Breast.Cancer",1.15733676328783e-08,2.43040720290444e-07,"linear_regression (continuous/count feature)",-2.15784291041964,0.171087368966145
"X.IPA..mTOR.Signaling",2.43984137189613e-09,5.93879570295626e-08,"linear_regression (continuous/count feature)",-3.91655945839769,0.185432534974927
"X.IPA..p38.MAPK.Signaling",1.12888889328002e-06,1.07950000419902e-05,"linear_regression (continuous/count feature)",-1.80646484949434,0.127649717707022
"X.IPA..EGF.Signaling",1.010398662804e-06,9.92786209048697e-06,"linear_regression (continuous/count feature)",-2.34554368650848,0.128722155378081
"X.IPA..VEGF.Signaling",2.48206308515311e-08,4.16741194862512e-07,"linear_regression (continuous/count feature)",-2.34776296409913,0.163977768296607
"X.IPA..Estrogen.Dependent.Breast.Cancer.Signaling",6.32566728634634e-06,5.13241641187646e-05,"linear_regression (continuous/count feature)",-2.2776950280808,0.110860166020581
"X.IPA..TNFR1.Signaling",7.46637298887641e-11,2.66549515702888e-09,"linear_regression (continuous/count feature)",-1.97876637348254,0.216765911374991
"X.IPA..ErbB2.ErbB3.Signaling",4.27917194626703e-14,2.69587832614823e-12,"linear_regression (continuous/count feature)",-3.26721738530255,0.280148391788202
"X.IPA..UVC.Induced.MAPK.Signaling",1.70630593484328e-05,0.000122596984658511,"linear_regression (continuous/count feature)",-1.32463367008557,0.10109526171599
"X.IPA..UVA.Induced.MAPK.Signaling",7.76517047415109e-10,2.32965082075499e-08,"linear_regression (continuous/count feature)",-2.65425698532312,0.195842671549253
"X.IPA..ERK5.Signaling",7.10087955782515e-09,1.58438375133974e-07,"linear_regression (continuous/count feature)",-1.80915527781533,0.175612040296337
"X.TBI..Phopholipase",3.28923932521067e-08,5.25787360791139e-07,"linear_regression (continuous/count feature)",-0.808477645960727,0.161341021399969
"X.TPW..SHC1.pSTAT3.Signature",4.72250762594015e-06,4.01413148204913e-05,"linear_regression (continuous/count feature)",-0.543861130507593,0.113723252544935
"X.TPW..Hypoxia.Adenosine.Immune.Cell.Suppression",5.14053061826771e-09,1.17138474301377e-07,"linear_regression (continuous/count feature)",-0.242285619267065,0.178592700847712
"X.TPW..Immunogenic.Cell.Death..ICD.",2.62199799614737e-22,3.12017761541537e-20,"linear_regression (continuous/count feature)",-0.707852355091661,0.419476914937027
"Monocyte.like",3.4941587270389e-17,3.74224399665866e-15,"linear_regression (continuous/count feature)",-0.221480033577114,0.335972255609032
"cDC.like",1.87889832623488e-30,6.70766702465854e-28,"linear_regression (continuous/count feature)",-0.410056548770159,0.531425624384974
"M1",3.59745691514705e-25,7.70575271224498e-23,"linear_regression (continuous/count feature)",-0.384999927305977,0.461546482524261
"M16",2.26126292285577e-09,5.63212230320589e-08,"linear_regression (continuous/count feature)",-0.336798263894275,0.186127354262849
"M6",9.0965418121532e-13,4.42836194582549e-11,"linear_regression (continuous/count feature)",-0.242322429936706,0.254797296703606
"M9",4.08284730943666e-08,6.15877389916431e-07,"linear_regression (continuous/count feature)",0.285638290905624,0.15931224581648
